announcement_year,announcement_phase,complex_name,district,housing_type,supply_target,supply_type,cutline_rank,cutline_score,tie_breaker,tie_breaker_value,review_stage
2021.0,3차,DMC센트럴자이(증산2),은평구,40,신혼부부,일반,1.0,,추첨,,서류
2021.0,3차,은뜨락,null,39,청년,일반,1.0,,추첨,,서류
2021.0,3차,은뜨락,null,39S,고령자,일반,,,전원합격,,서류
2021.0,3차,이든채,null,39S,고령자,일반,,,전원합격,,서류
2022.0,2차,래미안엘리니티(용두6),동대문구,34,청년,우선,1.0,6.0,추첨,,서류
2022.0,2차,래미안엘리니티(용두6),동대문구,34,청년,일반,1.0,,추첨,,서류
2022.0,2차,래미안엘리니티(용두6),동대문구,34,신혼부부,우선,1.0,6.0,전입일자,2017-10-30,서류
2022.0,2차,래미안엘리니티(용두6),동대문구,34,신혼부부,일반,1.0,,추첨,,서류
2022.0,2차,래미안엘리니티(용두6),동대문구,34,고령자,우선,1.0,5.0,전입일자,2015-02-27,서류
2022.0,2차,래미안엘리니티(용두6),동대문구,34,고령자,일반,,,추첨,,서류
2022.0,2차,포레카운티(장위1),성북구,39,청년,일반,1.0,,추첨,,서류
2022.0,2차,신길센트럴자이(신길12),영등포구,39,고령자,일반,,,추첨,,서류
2022.0,2차,e편한세상서울대입구2차(봉천12-1),관악구,39,신혼부부,일반,1.0,,추첨,,서류
2022.0,2차,e편한세상송파파크센트럴(거여2-2),송파구,34,청년,일반,1.0,,추첨,,서류
2022.0,2차,공덕SK리더스뷰(마포로6),마포구,40,신혼부부,일반,1.0,,추첨,,서류
2022.0,2차,꿈의숲아이파크(장위7),성북구,39,고령자,일반,,,추첨,,서류
2022.0,2차,래미안엘리니티,동대문구,34,청년,우선,1.0,6.0,추첨,,서류
2022.0,2차,래미안엘리니티,동대문구,34,청년,일반,1.0,,추첨,,서류
2022.0,2차,래미안엘리니티,동대문구,34,신혼부부,우선,1.0,6.0,전입일자,2017-10-30,서류
2022.0,2차,래미안엘리니티,동대문구,34,신혼부부,일반,1.0,,추첨,,서류
2022.0,2차,래미안엘리니티,동대문구,34,고령자,우선,1.0,5.0,전입일자,2015-02-27,서류
2022.0,2차,래미안엘리니티,동대문구,34,고령자,일반,,,추첨,,서류
2022.0,2차,포레카운티,성북구,39,청년,일반,1.0,,추첨,,서류
2022.0,2차,신길센트럴자이,영등포구,39,고령자,일반,,,추첨,,서류
2022.0,2차,e편한세상서울대입구2차,관악구,39,신혼부부,일반,1.0,,추첨,,서류
2022.0,2차,e편한세상송파파크센트럴,송파구,34,청년,일반,1.0,,추첨,,서류
2022.0,2차,공덕SK리더스뷰,마포구,40,신혼부부,일반,1.0,,추첨,,서류
2022.0,2차,꿈의숲아이파크,성북구,39,고령자,일반,,,추첨,,서류
2021.0,2차,왕십리자이(하왕1-5),성동구,38,신혼부부,일반,1.0,,추첨,,서류
2021.0,2차,왕십리자이(하왕1-5),성동구,38,청년,일반,1.0,,추첨,,서류
2021.0,2차,경희궁자이(돈의문1),종로구,39,고령자,일반,,,전원합격,,서류
2021.0,2차,힐스테이트녹번(녹번1-1),은평구,39,고령자,일반,,,전원합격,,서류
2021.0,2차,힐스테이트녹번(녹번1-1),은평구,39,청년,일반,1.0,,추첨,,서류
2021.0,2차,래미안베라힐즈(녹번1-2),은평구,38,청년,일반,1.0,,추첨,,서류
2021.0,2차,래미안베라힐즈(녹번1-2),은평구,43,고령자,일반,,,추첨,,서류
2021.0,2차,학수복합,알수없음,20,대학생,일반,1.0,,추첨,,서류
2021.0,2차,휘경SK뷰(휘경2),동대문구,39,고령자,일반,,,추첨,,서류
2021.0,2차,포레카운티(장위1),성북구,39,청년,일반,1.0,,추첨,,서류
2021.0,2차,북한산두산위브(홍은14),서대문구,33,청년,일반,,,전원합격,,서류
2021.0,2차,북한산두산위브(홍은14),서대문구,40,신혼부부,일반,,,추첨,,서류
2021.0,2차,노원센트럴푸르지오(상계4),노원구,39,고령자,일반,1.0,,추첨,,서류
2021.0,2차,보라매 SK뷰(신길5),영등포구,39,청년,일반,1.0,,추첨,,서류
2021.0,2차,신촌그랑자이(대흥2),마포구,39,청년,일반,1.0,,추첨,,서류
2021.0,2차,DMC롯데캐슬더퍼스트(수색4),은평구,49,신혼부부,일반,1.0,,추첨,,서류
2021.0,2차,신길센트럴자이(신길12),영등포구,39,고령자,일반,,,추첨,,서류
2021.0,2차,용산센트럴파크 해링턴스퀘어(국제4),용산구,40,청년,우선,1.0,6.0,추첨,,서류
2021.0,2차,용산센트럴파크 해링턴스퀘어(국제4),용산구,40,청년,일반,1.0,,추첨,,서류
2021.0,2차,e편한세상송파파크센트럴(거여2-2),송파구,34,청년,일반,1.0,,추첨,,서류
2021.0,2차,공덕SK리더스뷰(마포로6),마포구,40,고령자,일반,,,전원합격,,서류
2021.0,2차,공덕SK리더스뷰(마포로6),마포구,40,신혼부부,일반,1.0,,추첨,,서류
2021.0,2차,보문리슈빌하우스(보문2),성북구,39,고령자,우선,1.0,4.0,전입일자,2011-09-22,서류
2021.0,2차,보문리슈빌하우스(보문2),성북구,39,신혼부부,우선,1.0,6.0,전입일자,2016-10-26,서류
2021.0,2차,보문리슈빌하우스(보문2),성북구,39,신혼부부,일반,1.0,,추첨,,서류
2021.0,2차,호반써밋목동(신정2-2),양천구,39,신혼부부,우선,1.0,6.0,전입일자,2013-08-12,서류
2021.0,2차,호반써밋목동(신정2-2),양천구,39,신혼부부,일반,1.0,,추첨,,서류
2021.0,2차,효창파크뷰데시앙(효창6),용산구,39,청년,우선,1.0,6.0,추첨,,서류
2021.0,2차,효창파크뷰데시앙(효창6),용산구,39,청년,일반,1.0,,추첨,,서류
2021.0,2차,효창파크뷰데시앙(효창6),용산구,45,신혼부부,우선,1.0,6.0,전입일자,2019-12-11,서류
2021.0,2차,효창파크뷰데시앙(효창6),용산구,45,신혼부부,일반,1.0,,추첨,,서류
2021.0,2차,이룸채,알수없음,23,청년,일반,1.0,,추첨,,서류
2021.0,2차,푸르내,알수없음,38,고령자,일반,,,추첨,,서류
2021.0,1차,디에이치 포레센트 (일원대우),강남구,59,고령자,우선,1.0,6.0,전입일자,1987.03.20,최종
2021.0,1차,디에이치 포레센트 (일원대우),강남구,59,신혼부부,우선,1.0,6.0,전입일자,1996.01.09,최종
2021.0,1차,디에이치 포레센트 (일원대우),강남구,59,신혼부부,일반,1.0,,추첨,,최종
2021.0,1차,르엘대치 (대치제2지구),강남구,35,고령자,우선,1.0,5.0,,,최종
2021.0,1차,르엘대치 (대치제2지구),강남구,35,고령자,일반,,,추첨,,최종
2021.0,1차,르엘대치 (대치제2지구),강남구,43,신혼부부,우선,1.0,6.0,전입일자,2016.10.26,최종
2021.0,1차,르엘대치 (대치제2지구),강남구,43,신혼부부,일반,1.0,,추첨,,최종
2021.0,1차,르엘대치 (대치제2지구),강남구,36,고령자,우선,1.0,6.0,전입일자,1998.09.14,최종
2021.0,1차,르엘대치 (대치제2지구),강남구,36,고령자,일반,,,추첨,,최종
2021.0,1차,르엘대치 (대치제2지구),강남구,36,신혼부부,우선,1.0,6.0,,,최종
2021.0,1차,르엘대치 (대치제2지구),강남구,36,신혼부부,일반,1.0,,추첨,,최종
2021.0,1차,보라매자이 (동작인시아),동작구,44,고령자,우선,1.0,6.0,,,최종
2021.0,1차,보라매자이 (동작인시아),동작구,44,고령자,일반,,,추첨,,최종
2021.0,1차,보라매자이 (동작인시아),동작구,44,신혼부부,우선,1.0,6.0,전입일자,2017.11.16,최종
2021.0,1차,보라매자이 (동작인시아),동작구,44,신혼부부,일반,1.0,,추첨,,최종
2021.0,1차,보라매자이 (동작인시아),동작구,59,고령자,우선,1.0,6.0,전입일자,1980.04.01,최종
2021.0,1차,보라매자이 (동작인시아),동작구,59,고령자,일반,,,추첨,,최종
2021.0,1차,보라매자이 (동작인시아),동작구,59,신혼부부,우선,1.0,6.0,전입일자,2016.04.26,최종
2021.0,1차,보라매자이 (동작인시아),동작구,59,신혼부부,일반,1.0,,추첨,,최종
2021.0,1차,송파 시그니처 롯데캐슬,송파구,39,행복주택(고령자),우선,1.0,5.0,전입일자,2004.04.27,최종
2021.0,1차,송파 시그니처 롯데캐슬,송파구,39,행복주택(고령자),일반,,,추첨,,최종
2021.0,1차,송파 시그니처 롯데캐슬,송파구,39,행복주택(신혼부부계층),우선,2.0,4.0,,,최종
2021.0,1차,송파 시그니처 롯데캐슬,송파구,39,행복주택(신혼부부계층),일반,,,전원합격,,최종
2021.0,1차,송파 시그니처 롯데캐슬,송파구,41,행복주택(고령자),우선,1.0,8.0,,,최종
2021.0,1차,송파 시그니처 롯데캐슬,송파구,41,행복주택(고령자),일반,,,추첨,,최종
2021.0,1차,송파 시그니처 롯데캐슬,송파구,41,행복주택(신혼부부계층),우선,1.0,6.0,전입일자,1993.01.10,최종
2021.0,1차,송파 시그니처 롯데캐슬,송파구,41,행복주택(신혼부부계층),일반,1.0,,추첨,,최종
2021.0,1차,송파 시그니처 롯데캐슬,송파구,51,행복주택(신혼부부계층),우선,1.0,6.0,전입일자,1989.05.04,최종
2021.0,1차,송파 시그니처 롯데캐슬,송파구,51,행복주택(신혼부부계층),일반,1.0,,추첨,,최종
2021.0,1차,e편한세상 청계센트럴포레,동대문구,59,행복주택(고령자),우선,1.0,7.0,,,최종
2021.0,1차,e편한세상 청계센트럴포레,동대문구,59,행복주택(고령자),일반,,,추첨,,최종
2021.0,1차,e편한세상 청계센트럴포레,동대문구,59,행복주택(신혼부부계층),우선,1.0,6.0,전입일자,2005.02.14,최종
2021.0,1차,e편한세상 청계센트럴포레,동대문구,59,행복주택(신혼부부계층),일반,1.0,,추첨,,최종
2021.0,1차,태릉 해링턴플레이스,노원구,49,행복주택(고령자),우선,1.0,8.0,전입일자,2013.03.11,최종
2021.0,1차,태릉 해링턴플레이스,노원구,49,행복주택(고령자),일반,,,추첨,,최종
2021.0,1차,태릉 해링턴플레이스,노원구,49,행복주택(신혼부부계층),우선,1.0,6.0,전입일자,2000.10.20,최종
2021.0,1차,태릉 해링턴플레이스,노원구,49,행복주택(신혼부부계층),일반,1.0,,추첨,,최종
2021.0,1차,태릉 해링턴플레이스,노원구,59,행복주택(고령자),우선,1.0,9.0,전입일자,2005.10.31,최종
2021.0,1차,태릉 해링턴플레이스,노원구,59,행복주택(고령자),일반,,,추첨,,최종
2021.0,1차,태릉 해링턴플레이스,노원구,59,행복주택(신혼부부계층),우선,1.0,6.0,전입일자,1990.11.06,최종
2021.0,1차,태릉 해링턴플레이스,노원구,59,행복주택(신혼부부계층),일반,1.0,,추첨,,최종
2021.0,1차,YK 서울대,관악구,12,행복주택(대학생계층),우선,1.0,3.0,추첨,,최종
2021.0,1차,YK 서울대,관악구,12,행복주택(대학생계층),일반,1.0,,추첨,,최종
2021.0,1차,YK 서울대,관악구,27,행복주택(청년계층),우선,1.0,6.0,추첨,,최종
2021.0,1차,더헤르미온,관악구,10,대학생,우선,1.0,3.0,추첨,,최종
2021.0,1차,더헤르미온,관악구,10,대학생,일반,1.0,,추첨,,최종
2021.0,1차,더헤르미온,관악구,10,청년,우선,1.0,6.0,추첨,,최종
2021.0,1차,더헤르미온,관악구,10,청년,일반,1.0,,추첨,,최종
2021.0,1차,신길역봉주르오피스텔,영등포구,14,대학생,우선,1.0,1.0,추첨,,최종
2021.0,1차,신길역봉주르오피스텔,영등포구,14,대학생,일반,1.0,,추첨,,최종
2021.0,1차,신길역봉주르오피스텔,영등포구,14,청년,우선,1.0,6.0,추첨,,최종
2021.0,1차,신길역봉주르오피스텔,영등포구,14,청년,일반,1.0,,추첨,,최종
2021.0,1차,블리스다임빌,중랑구,23,대학생,우선,1.0,3.0,추첨,,최종
2021.0,1차,블리스다임빌,중랑구,27,청년,우선,1.0,6.0,추첨,,최종
2021.0,1차,솔리스타,양천구,29,청년,우선,1.0,6.0,추첨,,최종
2021.0,1차,솔리스타,양천구,29,청년,일반,1.0,,추첨,,최종
2021.0,1차,써밋카운티,동대문구,28,청년,우선,1.0,6.0,추첨,,최종
2021.0,1차,써밋카운티,동대문구,34,청년,우선,1.0,6.0,추첨,,최종
2021.0,1차,아현시티,마포구,25,청년,우선,1.0,6.0,추첨,,최종
2021.0,1차,아현시티,마포구,29,청년,우선,1.0,6.0,추첨,,최종
2021.0,1차,엘리시아 1차,광진구,12,대학생,우선,1.0,3.0,추첨,,최종
2021.0,1차,엘리시아 1차,광진구,12,대학생,일반,1.0,,추첨,,최종
2021.0,1차,위너스힐,광진구,23,대학생,우선,1.0,3.0,추첨,,최종
2021.0,1차,위너스힐,광진구,23,대학생,일반,1.0,,추첨,,최종
2021.0,1차,위너스힐,광진구,25,청년,우선,1.0,6.0,추첨,,최종
2021.0,1차,위너스힐,광진구,27,청년,우선,1.0,6.0,추첨,,최종
2021.0,1차,e편한세상서울대입구,관악구,50,신혼부부,우선,1.0,6.0,전입일자,1976.02.06,최종
2021.0,1차,e편한세상서울대입구,관악구,59,신혼부부,우선,1.0,6.0,전입일자,1984.10.12,최종
2021.0,1차,강동 리엔파크 11 단지,강동구,17,대학생,우선,2.0,,추첨,,최종
2021.0,1차,강동 리엔파크 11 단지,강동구,17,대학생,일반,2.0,,,,최종
2021.0,1차,강동 리엔파크 11 단지,강동구,17,청년,우선,1.0,4.0,추첨,,최종
2021.0,1차,강동 리엔파크 11 단지,강동구,17,청년,일반,1.0,,추첨,,최종
2021.0,1차,강동 리엔파크 11 단지,강동구,29S,고령자,우선,1.0,,,,최종
2021.0,1차,강동 리엔파크 11 단지,강동구,29S,고령자,일반,,,추첨,,최종
2021.0,1차,강동 리엔파크 11 단지,강동구,29S,청년,우선,1.0,6.0,추첨,,최종
2021.0,1차,강동 리엔파크 11 단지,강동구,29S,청년,일반,1.0,,추첨,,최종
2021.0,1차,강동 리엔파크 14 단지,강동구,17,대학생,우선,,,,,최종
2021.0,1차,강동 리엔파크 14 단지,강동구,29S,고령자,우선,2.0,2.0,전입일자,2015.11.02,최종
2021.0,1차,강동 리엔파크 14 단지,강동구,29S,고령자,일반,,,전원합격,,최종
2021.0,1차,강동 리엔파크 14 단지,강동구,29S,청년,우선,1.0,6.0,추첨,,최종
2021.0,1차,강동 리엔파크 14 단지,강동구,29S,청년,일반,1.0,,추첨,,최종
2021.0,1차,강일 리버파크 11,강동구,29,고령자,우선,1.0,4.0,전입일자,2005.11.21,최종
2021.0,1차,강일 리버파크 11,강동구,29,고령자,일반,,,추첨,,최종
2021.0,1차,강일 리버파크 11,강동구,29,청년,우선,1.0,6.0,추첨,,최종
2021.0,1차,강일 리버파크 11,강동구,29,청년,일반,1.0,,추첨,,최종
2021.0,1차,강일 리버파크 11,강동구,29S,고령자,우선,2.0,2.0,전입일자,1988.10.13,최종
2021.0,1차,강일 리버파크 11,강동구,29S,고령자,일반,,,추첨,,최종
2021.0,1차,개포 래미안 포레스트 (개포시영),강남구,49,신혼부부,우선,1.0,6.0,전입일자,2012.07.02,최종
2021.0,1차,개포 래미안 포레스트 (개포시영),강남구,49,신혼부부,일반,1.0,,추첨,,최종
2021.0,1차,거여 리본타운,송파구,29,주거급여수급자,우선,1.0,3.0,전입일자,2000.05.22,최종
2021.0,1차,거여 리본타운,송파구,29,청년,우선,1.0,6.0,추첨,,최종
2021.0,1차,거여 리본타운,송파구,29,청년,일반,1.0,,추첨,,최종
2021.0,1차,거여 리본타운,송파구,29S,고령자,우선,1.0,8.0,,,최종
2021.0,1차,고덕 그라시움 (고덕 2),강동구,59,신혼부부,우선,1.0,6.0,전입일자,1985.03.13,최종
2021.0,1차,고덕센트럴푸르지오(서울승합차고지),강동구,40,고령자,우선,1.0,8.0,,,최종
2021.0,1차,고덕센트럴푸르지오(서울승합차고지),강동구,40,고령자,일반,,,추첨,,최종
2021.0,1차,고덕센트럴푸르지오(서울승합차고지),강동구,40,신혼부부,우선,1.0,6.0,전입일자,1993.10.26,최종
2021.0,1차,고덕센트럴푸르지오(서울승합차고지),강동구,40,신혼부부,일반,1.0,,추첨,,최종
2021.0,1차,디에이치 아너힐즈(개포주공 3),강남구,49,신혼부부,우선,1.0,,,,최종
2021.0,1차,디에이치자이 개포,강남구,44,고령자,우선,1.0,7.0,,,최종
2021.0,1차,디에이치자이 개포,강남구,44,신혼부부,우선,1.0,6.0,전입일자,2017.08.17,최종
2021.0,1차,디에이치자이 개포,강남구,44,신혼부부,일반,1.0,,추첨,,최종
2021.0,1차,래미안 로이파크(사당 1구역),동작구,59,신혼부부,우선,1.0,6.0,전입일자,2003.07.02,최종
2021.0,1차,래미안 명일역 솔베뉴(삼익그린),강동구,49,신혼부부,우선,1.0,6.0,전입일자,1984.03.22,최종
2021.0,1차,래미안 명일역 솔베뉴(삼익그린),강동구,59,신혼부부,우선,1.0,6.0,전입일자,1981.11.18,최종
2021.0,1차,"래미안 신반포 리오센트(신반포 18,24차)",서초구,59,신혼부부,우선,1.0,6.0,전입일자,1990.07.04,최종
2021.0,1차,래미안개포루체하임(일원동현대),강남구,49,신혼부부,우선,1.0,6.0,,,최종
2021.0,1차,래미안개포루체하임(일원동현대),강남구,59,신혼부부,우선,2.0,6.0,,,최종
2021.0,1차,래미안블레스티지(개포주공 2단지),강남구,49,고령자,우선,1.0,8.0,,,최종
2021.0,1차,래미안블레스티지(개포주공 2단지),강남구,49,신혼부부,우선,1.0,6.0,전입일자,2018.11.20,최종
2021.0,1차,래미안블레스티지(개포주공 2단지),강남구,49,신혼부부,일반,1.0,,추첨,,최종
2021.0,1차,래미안블레스티지(개포주공 2단지),강남구,59,신혼부부,우선,1.0,6.0,전입일자,2008.09.30,최종
2021.0,1차,마포 웨스트리버 태영데시앙(마포창전 1),마포구,59,신혼부부,우선,1.0,6.0,전입일자,2002.07.16,최종
2021.0,1차,방배아트자이(방배 3),서초구,59,신혼부부,우선,1.0,6.0,전입일자,1999.02.24,최종
2021.0,1차,서초선포레,서초구,21,청년,우선,1.0,6.0,추첨,,최종
2021.0,1차,서초선포레,서초구,29,고령자,우선,1.0,6.0,전입일자,2010.05.03,최종
2021.0,1차,서초선포레,서초구,29,청년,우선,1.0,6.0,추첨,,최종
2021.0,1차,송파파크데일,송파구,21,주거급여수급자,우선,1.0,3.0,전입일자,1996.10.14,최종
2021.0,1차,송파파크데일,송파구,21,청년,우선,1.0,6.0,추첨,,최종
2021.0,1차,송파파크데일,송파구,21,청년,일반,1.0,,추첨,,최종
2021.0,1차,송파헬리오시티 (가락시영),송파구,39,고령자,우선,1.0,6.0,전입일자,1988.01.01,최종
